GN_EFFORT_ID,SPECIES,N,WEIGHT
44196,216,4,586.83
44196,202,2,453.59
44196,203,3,722.91
44197,307,42,9908.15
44197,201,2,487.61
44197,202,49,10517.66
44197,204,4,240.97
44198,307,40,10071.19
44198,216,32,6910.19
44198,204,1,8.5
44198,208,5,1111.31
44198,203,1,272.16
44199,216,23,4924.29
44199,201,1,314.68
44199,204,6,442.23
44200,307,25,6514.85
44200,127,2,1856.89
44200,216,32,6137.64
44200,202,22,4344.56
44200,204,4,652.03
44201,307,33,7817.4
44201,127,2,2345.92
44201,201,1,198.45
44201,202,7,1580.48
44201,204,1,219.71
44202,307,21,6076.22
44202,202,5,1119.81
44203,307,10,2657.76
44203,216,134,28278.63
44203,202,34,6903.1
44203,204,19,4160.3
44203,203,4,822.14
44203,213,7,
44204,216,72,17760.96
44204,201,16,4615.32
44204,204,12,2968.21
44204,210,1,382.72
44204,208,19,4082.36
44204,213,2,
44205,307,14,6010.11
44205,216,35,8774.17
44205,204,4,914.28
44205,210,1,297.67
44205,213,11,
44063,307,67,12573
44063,201,3,489.03
44063,202,18,3203.49
44063,204,7,1226.12
44064,307,31,6881.87
44064,216,4,822.14
44065,307,36,9319.95
44065,216,2,361.46
44065,201,1,226.8
44066,307,18,5202.13
44066,216,3,1020.58
44066,202,1,283.5
44067,307,45,10375.92
44067,201,5,1084.37
44067,202,28,5684.07
44067,204,9,970.98
44068,307,16,3727.95
44068,216,24,2126.22
44068,202,18,1056.02
44069,307,14,3642.92
44069,216,15,2572.71
44069,202,10,1729.32
44069,204,4,531.55
44070,127,1,1325.34
44070,216,34,6343.2
44070,201,2,311.84
44070,204,4,336.69
44070,210,1,318.93
44070,213,1,
44071,307,18,4741.45
44071,216,18,3791.76
44071,202,12,2842.04
44071,204,2,92.14
44071,208,4,857.58
44072,307,23,6940.1
43306,202,1,
43306,204,7,
43306,210,3,
43306,208,4,
42898,210,10,
42898,208,46,
42898,205,10,
42899,307,8,2622.33
42899,216,68,9582.13
42899,201,9,
42899,204,21,
42899,210,3,
42899,208,25,
42899,205,4,
42899,213,6,
42900,307,20,7342.52
42900,216,28,4053.98
42900,201,3,
42900,204,12,
42900,210,3,
42900,208,9,
42900,205,1,
42901,307,8,3841.36
42901,127,2,963.88
42901,216,45,2296.31
42901,201,6,
42901,204,30,
42901,208,3,
42901,213,6,
42902,307,6,1835.62
42902,216,121,18370.48
42902,201,47,
42902,204,4,
42902,210,6,
42902,208,42,
42902,205,22,
42903,307,7,1920.67
42903,127,2,652.04
42903,216,61,10149.12
42903,201,21,
42903,204,8,
42903,210,7,
42903,208,18,
42903,205,7,
42904,307,5,1318.26
42904,127,2,737.09
42904,216,32,4762.72
42904,201,9,
42904,204,13,
42904,208,7,
42904,205,3,
42905,307,4,4061.06
42905,127,2,765.44
42905,216,19,1984.47
42905,201,1,
42905,210,1,
42905,205,2,
42906,307,4,2048.25
42906,127,6,2693.2
42906,216,27,2211.26
42906,201,6,
42906,204,17,
42906,208,3,
42906,207,1,
42907,307,1,170.1
42907,127,2,510.29
42907,216,389,52559.97
42907,201,103,
42907,204,78,
42907,210,51,
42907,208,120,
42907,207,3,
42907,205,34,
43327,127,2,1048.93
43327,216,48,3302.72
43327,201,2,
43327,204,41,
43327,208,1,
43327,213,4,
43328,307,3,992.23
43328,216,110,16839.6
43328,201,12,
43328,204,36,
43328,210,4,
43328,208,57,
43328,206,1,
43329,307,6,2182.91
43329,216,44,5925.05
43329,201,5,
43329,204,19,
43329,210,3,
43329,208,13,
43329,206,2,
43329,213,2,
43330,307,8,2778.25
43330,127,2,765.44
43330,216,39,3260.19
43330,201,2,
43330,208,6,
43330,213,2,
43331,127,2,737.09
43331,216,13,1871.07
43331,201,5,
43331,210,1,
43332,307,8,6577.08
43332,216,24,1091.46
43332,204,17,
43333,307,2,907.18
43333,216,310,44196.87
43333,204,63,
43333,210,6,
43333,206,4,
43334,216,124,18767.37
43334,204,32,
43334,210,3,
43334,206,2,
43334,213,4,
43335,307,2,793.79
43335,201,8,
43335,202,1,
43335,204,29,
43335,208,23,
43335,206,1,
43336,307,1,120.49
43336,216,55,4989.51
43336,201,5,
43336,204,31,
43336,213,10,
43337,216,37,2324.66
43337,208,3,
43337,213,8,
43338,216,183,26081.54
43338,201,19,
43338,208,62,
43338,206,68,
43339,216,119,20354.94
43339,201,21,
43339,204,29,
43339,208,17,
43339,206,34,
43339,213,1,
43340,216,49,6010.09
43340,201,1,
43340,202,1,
43340,210,2,
43340,208,9,
43340,207,1,
43340,213,7,
43341,127,1,283.5
43341,216,50,6435.34
43341,204,25,
43341,210,4,
43341,206,7,
43341,207,1,
43341,213,2,
43342,307,7,3458.64
43342,201,1,
43342,204,13,
43342,206,8,
43342,207,5,
43342,213,3,
43343,307,9,2012.79
43343,216,238,35366
43343,201,5,
43343,204,30,
44072,216,17,3727.96
43343,208,197,
43344,307,19,4403.8
43344,216,95,14110.96
43344,204,27,
43344,208,60,
43345,216,27,4004.37
43345,201,5,
43345,204,11,
43345,208,10,
43346,216,36,4316.21
43346,201,1,
43346,204,17,
43346,208,17,
43347,307,6,2898.72
43347,216,13,1665.53
43347,204,9,
43347,210,1,
43347,207,2,
43348,127,1,198.45
43348,216,99,12650.96
43348,201,6,
43348,210,6,
43348,208,35,
43348,207,1,
43349,307,5,1240.29
43349,216,57,9412.03
43349,201,8,
43349,204,11,
43349,210,2,
43349,206,14,
43350,307,9,3005.05
43350,216,52,7895.34
43350,201,7,
43350,202,1,
43350,208,15,
43350,207,4,
43351,307,2,1126.89
43351,201,3,
43351,204,19,
43351,208,4,
43351,207,1,
43351,205,1,
43352,307,3,1743.5
43352,216,19,2430.97
43352,204,13,
43352,206,3,
43353,307,15,3288.54
43353,127,1,198.45
43353,201,16,2273.62
43353,204,23,2551.44
43353,210,7,1289.91
43353,208,31,4445.2
43353,213,2,
43354,307,17,4847.76
43354,216,26,3345.24
43354,201,1,153.09
43354,204,10,558.48
43354,210,2,462.1
43354,208,12,1956.13
43354,213,1,
43355,307,16,4791.07
43355,216,14,2211.26
43355,201,1,337.36
43355,204,7,694.56
43355,210,2,
43355,208,4,666.22
43356,307,11,4465.05
43356,216,11,1133.97
43356,204,9,595.33
43356,210,2,538.64
43357,307,16,7512.62
43357,127,1,538.64
43357,216,3,226.8
43357,204,3,226.8
43358,307,7,1927.77
43358,216,71,9582.13
43358,201,11,
43358,204,19,
43358,210,4,
43358,208,27,
43358,206,3,
43358,205,2,
43358,213,5,
43359,307,9,2721.55
43359,216,18,2551.46
43359,201,2,
43359,202,1,
43359,204,2,
43359,210,1,
43359,208,9,
43359,206,2,
43359,213,1,
43360,307,4,1020.58
43360,127,1,340.19
43360,216,11,1219.03
43360,201,2,
43360,204,8,
43360,208,1,
43361,307,7,2466.41
43361,127,1,481.94
43361,216,11,935.53
43361,201,1,
43361,204,6,
43361,208,1,
43361,206,1,
43361,213,2,
43362,307,3,963.88
43362,127,4,2069.51
43362,216,15,864.66
43362,204,14,
43362,213,1,
43363,307,5,1048.93
43363,216,254,36400.76
43364,127,2,538.64
43364,216,91,13466.01
43365,307,5,1899.42
43365,216,50,7427.57
43366,307,3,978.06
43366,127,4,1672.62
43366,216,30,4224.08
43367,307,5,2778.25
43367,127,4,2353.01
43367,216,27,2267.96
43368,307,3,566.99
43368,127,2,538.64
43368,216,144,20241.54
43369,307,7,1587.57
43369,216,69,11169.7
43370,307,11,4252.43
43370,127,2,566.99
43370,216,57,9553.78
43371,307,4,1162.33
43371,127,3,1133.98
43371,216,41,6506.21
43372,307,3,1275.73
43372,127,13,7059.03
43372,216,34,2438.06
43373,307,1,198.45
43373,216,73,11566.6
43374,307,1,623.69
43374,127,1,396.89
43374,216,21,3090.1
43375,307,2,1077.28
43375,216,16,1219.03
43376,307,5,2721.55
43376,127,2,623.69
43376,216,5,283.5
43377,307,5,3061.75
43377,127,2,822.14
43377,216,11,595.34
44143,202,2,496.12
42905,204,15,
43048,210,2,403.98
43159,206,4,460.69
43160,206,1,99.22
43161,206,2,191.36
43162,206,2,205.54
43167,210,3,418.16
43187,206,1,85.05
43293,206,2,238.14
43484,307,51,14826.8
43698,307,1,
43282,307,2,734.25
43906,307,1,113.4
43951,206,1,
43829,201,27,
43267,201,1,
42871,127,1,
42988,207,1,
44114,203,1,191.36
44115,307,1,588.25
44160,203,1,361.46
44161,203,1,170.1
44246,307,1,318.93
44319,307,1,361.46
42950,216,53,4365.82
42950,201,10,
42950,204,27,
42950,210,2,
42950,208,6,
42950,213,8,
42951,307,9,3912.23
42951,127,1,425.24
42951,216,64,3600.39
42951,201,5,
42951,204,40,
42951,208,8,
42951,213,11,
42952,307,1,170.1
42952,127,2,510.29
42952,216,145,20581.74
42952,201,23,
42952,204,3,
42952,210,9,
42952,208,13,
42952,206,77,
42952,207,1,
42952,205,5,
42952,213,14,
42953,307,1,255.15
42953,127,2,652.04
42953,216,70,10942.91
42953,201,9,
42953,204,7,
42953,210,6,
42953,208,3,
42953,206,34,
42953,207,7,
42953,205,1,
42953,213,3,
42954,307,4,1360.78
42954,127,8,2948.35
42954,216,50,8022.91
42954,201,13,
42954,204,10,
42954,210,7,
42954,208,1,
42954,206,15,
42954,205,1,
42954,213,3,
42955,307,1,311.84
42955,127,6,2182.91
42955,216,19,3968.93
42955,201,4,
42955,204,5,
42955,210,2,
42955,208,1,
42955,206,2,
42955,207,3,
42955,213,2,
42956,307,4,1530.87
42956,127,13,7002.33
42956,216,65,9015.14
42956,201,6,
42956,204,39,
42956,210,5,
42956,208,2,
42956,206,4,
42956,207,4,
42956,213,5,
42957,307,4,1325.34
42957,216,199,29143.31
42957,201,20,3012.13
42957,204,41,3040.51
42957,210,8,1502.54
42957,208,92,
42957,206,11,1552.12
42957,205,7,1162.33
42957,213,20,
42958,307,4,1502.53
42958,216,50,8788.35
42958,201,11,2232.52
42958,204,6,361.45
42958,210,8,1615.91
42958,208,18,3125.51
42958,206,2,326.02
42958,205,1,191.36
42958,213,4,
42959,307,13,3777.58
42959,127,2,623.69
42959,216,113,11821.75
42959,201,14,2275.05
42959,204,62,
42959,210,3,588.25
42959,208,19,3380.69
42959,205,6,1488.36
42959,213,9,
42960,307,26,8611.15
42960,127,1,368.54
42960,216,73,11807.57
42960,201,14,3316.9
42960,204,20,1091.44
42960,210,10,2643.6
42960,208,12,1970.27
42960,205,9,2090.78
42960,213,8,
42961,307,31,11403.59
42961,127,4,1814.37
42961,216,144,15634.75
42961,201,23,4975.35
42961,204,82,
42961,210,8,1502.53
42961,208,8,1382.05
42961,205,6,1247.39
42961,213,17,
42962,216,176,26124.06
42962,201,34,5067.45
42962,204,47,
42962,210,7,1247.38
42962,208,17,2664.85
42962,206,40,5719.52
42962,205,7,1502.52
42962,213,24,
42963,127,2,963.88
42963,216,48,7172.42
42963,201,11,
42963,204,19,1594.67
42963,208,5,893
42963,206,7,1240.29
42963,207,1,198.45
42963,213,5,
42964,307,2,836.31
42964,127,1,382.72
42964,216,64,9185.24
42964,201,14,
42964,204,29,2310.48
42964,210,2,460.68
42964,208,5,815.05
42964,206,2,311.85
42964,207,2,481.95
42964,205,3,609.51
42964,213,7,
42965,307,3,1091.45
42965,127,1,297.67
42965,216,42,6846.4
42965,201,14,
42965,204,8,559.9
42965,210,1,226.8
42965,208,4,793.78
42965,206,4,715.82
42965,207,3,1268.63
42965,213,8,
42966,307,3,4195.73
42966,127,2,1162.33
42966,216,44,3898.06
42966,201,23,
42966,204,13,885.93
42966,208,2,297.67
42966,206,1,99.22
42966,207,3,1261.55
42966,205,1,120.49
42966,213,1,
42967,307,6,1346.6
42967,127,1,205.53
42967,216,297,39419.98
42967,201,42,
42967,204,130,
42967,210,21,
42967,208,59,
42967,206,12,
42967,207,7,
42967,205,26,
42968,307,4,900.1
42968,127,4,1162.33
42968,216,281,44423.67
42968,201,105,
42968,204,82,
42968,210,39,
42968,208,27,
42968,206,8,
42968,207,2,
42968,205,18,
42969,307,3,1133.98
42969,127,2,623.69
42969,216,213,28292.8
42969,201,49,
42969,204,131,
42969,210,13,
42969,208,12,
42969,205,8,
42970,307,4,2253.79
42970,127,1,283.5
42970,216,114,15733.97
42970,201,28,
42970,204,64,
42970,210,5,
42970,208,2,
42970,206,2,
42970,207,2,
42970,205,11,
42971,216,68,4620.97
42971,204,62,3238.89
42834,203,3,1077.28
44086,307,11,5875.45
44086,127,1,1658.45
44086,216,116,20283.97
44086,201,22,4273.68
44086,204,14,2182.91
44086,210,16,3054.63
44086,208,62,10390.04
44086,205,2,382.71
44087,307,13,7011.76
44087,127,1,340.19
44087,216,43,8015.85
44087,201,7,1849.8
44087,204,6,687.48
44087,210,12,2260.88
44087,208,17,3040.51
44087,205,1,177.18
44088,307,9,5393.5
44088,127,4,2338.84
44088,216,26,5861.25
44088,201,5,1615.93
44088,204,3,489.02
44088,210,7,1814.36
44088,208,11,1941.94
44089,307,3,701.65
44089,127,4,3189.32
44089,216,139,24834.16
44089,201,10,1849.81
44089,202,2,411.07
44089,204,15,2239.6
44089,210,31,5336.8
44089,208,80,
44089,205,1,177.18
44090,307,3,1353.69
44090,127,3,2140.38
44090,216,74,14451.11
44090,201,18,4025.63
44090,204,12,1793.09
44090,210,18,3727.96
44090,208,25,4408.31
44090,205,1,496.12
44091,127,3,1183.59
44091,216,30,5733.71
44091,201,6,1467.09
44091,204,5,609.51
44091,210,11,2182.93
44091,208,8,1474.18
44092,307,27,8887.57
44092,127,3,1389.13
44092,216,119,23076.49
44092,201,30,6860.58
44092,202,2,326.02
44092,204,19,2863.3
44092,210,26,5811.65
44092,208,39,6768.44
44092,205,1,375.63
44092,203,22,4677.67
44092,213,2,
44093,307,42,15627.69
44093,127,5,1552.15
44093,216,103,21857.46
44093,201,34,9241.94
44093,204,25,3997.28
44093,210,16,3784.66
44093,208,26,4762.72
44093,203,3,623.69
44093,213,2,
44094,307,30,12920.29
44094,127,9,3869.72
44094,216,48,10574.36
44094,201,19,5428.93
44094,204,10,1346.6
44094,210,10,1771.84
44094,208,9,1764.76
44094,203,9,2069.51
44095,307,6,2920
44095,127,11,7937.87
44095,216,398,73595.3
44095,201,86,18342.13
44095,204,75,11835.92
44095,210,87,16329.31
44095,208,142,24309.7
44095,213,8,
44096,307,5,2232.53
44096,127,8,3756.3
44096,216,252,52574.15
44096,201,53,14082.61
44096,204,49,8419.8
44096,210,80,16782.9
44096,208,61,10886.21
44096,213,9,
44097,307,4,2898.75
44097,127,7,5032.02
44097,216,161,38130.08
44097,201,59,
44097,204,35,
44097,210,35,
44097,208,32,
44098,216,111,20298.24
44098,201,14,2735.72
44098,202,40,7838.64
44098,204,27,4124.84
44098,210,2,340.19
44098,208,28,5258.85
44099,127,2,992.24
44099,216,44,8306.4
44099,201,10,1892.33
44099,202,14,2834.95
44099,204,7,
44099,208,13,2671.95
44100,307,2,574.08
44100,216,29,5265.96
44100,201,8,1268.66
44100,202,9,2211.26
44100,208,4,885.93
44101,307,1,304.76
44101,216,250,39944.45
44101,201,14,2969.61
44101,210,11,2168.76
44101,208,74,12147.71
44101,207,1,290.58
44101,213,10,
44102,127,3,1183.6
44102,216,85,13437.7
44102,201,4,978.07
44102,210,2,489.03
44102,208,19,3210.57
44102,207,1,375.63
44103,307,6,2161.65
44103,127,4,1304.08
44103,201,3,1133.98
44103,204,1,63.79
44103,210,2,396.9
44103,206,27,4252.42
44103,205,3,800.87
44104,307,25,9532.54
44104,216,69,12927.37
44104,201,21,4436.68
44104,202,4,652.04
44104,210,11,1878.15
44104,208,23,3876.79
44105,307,20,7661.47
44105,127,1,340.19
44105,201,19,4173.07
44105,202,5,722.91
44105,204,4,347.28
44105,208,12,2154.56
44106,307,17,9804.17
44106,127,1,368.54
44106,201,16,3954.75
44106,204,5,411.08
44106,210,7,1559.23
44106,213,1,
44107,307,4,1056.02
44107,216,143,24054.61
44107,201,36,6740.12
44107,204,19,2820.77
44107,210,39,6725.95
44107,208,48,7583.5
44108,307,6,2508.93
44108,127,2,2253.79
44108,201,12,2799.53
44108,204,11,1573.39
44108,210,24,4542.99
44109,307,2,1396.21
44109,216,44,9710.86
44109,201,17,4218.14
44109,210,16,3366.5
44109,208,7,1438.74
44110,127,3,1963.2
44110,216,82,15273.29
44110,201,26,5457.26
44110,204,9,1197.76
44110,210,16,2905.84
44110,208,25,4068.15
44111,307,17,6456.88
44111,216,60,12601.35
44111,201,16,4507.57
44111,202,1,198.45
44111,210,15,2849.12
44111,208,7,1247.37
44112,307,21,7952
44112,127,3,963.89
44112,201,7,1899.44
44112,204,3,297.67
44112,208,1,184.27
44113,127,3,2026.99
44113,201,70,
44113,204,49,
44113,210,68,
44113,206,3,
44114,127,2,2643.59
44114,201,60,13097.46
44114,202,2,489.03
44114,204,20,3210.59
44114,208,28,4606.79
44114,206,3,467.77
44115,127,3,1275.72
44115,201,32,9050.55
44115,204,10,1162.33
44115,210,15,3260.19
44115,213,4,
44116,307,34,10205.82
44116,216,106,18653.97
44117,307,24,9071.84
44117,127,3,1502.52
44118,307,26,10064.07
44118,127,4,1729.32
44118,216,18,3231.84
44119,127,12,5514
44119,216,211,40766.58
44120,127,8,3869.71
44120,216,119,26138.24
44121,307,16,6775.53
44121,216,76,17548.34
44122,307,54,18384.65
44122,127,7,2097.86
44362,201,112,32573.58
44362,202,5,1318.25
44362,204,34,6874.75
44362,210,17,5187.96
44362,208,36,7314.17
44362,206,7,1587.57
44362,207,2,680.39
44362,213,6,
44363,127,20,10099.52
44363,216,170,27222.61
44363,201,50,10312.19
44363,202,3,602.43
44363,204,73,7803.82
44363,210,6,1169.42
44363,208,10,1559.22
44363,206,7,1084.37
44363,213,21,
44364,127,24,9752.27
44364,216,131,23827.75
44364,201,51,11446.18
44364,202,2,446.51
44364,204,38,5428.94
44364,210,3,758.35
44364,208,5,928.44
44364,206,1,163.01
44364,207,1,311.84
44364,213,30,
44365,127,22,10914.56
44365,216,84,16527.76
44365,201,30,7498.47
44365,202,5,1268.65
44365,204,23,2523.09
44365,208,8,1311.17
44365,213,18,
44366,307,1,368.54
44366,127,10,4394.17
44366,216,105,18965.82
44367,127,5,4025.63
44367,216,48,9185.24
44368,307,1,283.5
44368,127,11,4677.67
44368,216,12,2820.78
43475,216,71,10290.87
43477,127,3,1474.17
43478,216,477,77720.15
43478,208,326,
43478,213,8,
43479,216,241,43013.28
43479,210,18,
43479,205,4,
43480,127,4,1304.08
43480,210,8,
43480,206,2,
43481,307,40,13423.52
43481,204,34,
43481,205,1,
43482,127,9,4450.87
43482,204,48,
43483,216,398,64892.01
43483,208,198,
43484,216,216,37974.16
43484,206,37,
43484,205,1,
43485,216,116,19972.22
43485,208,27,
43485,205,5,
43486,127,6,2608.15
43486,210,8,
43486,206,1,
43487,307,49,21269.21
43487,210,2,
43487,207,2,
43488,216,60,8972.62
43488,208,21,3064.59
43488,213,4,
43489,201,3,703.07
43489,208,7,1080.11
43490,216,14,1856.89
43490,210,4,912.86
43491,307,3,1630.1
43491,210,2,
43492,216,6,549.97
43493,307,8,1984.47
43493,210,28,5074.6
43493,213,9,
43494,216,49,8859.22
43494,210,23,4564.28
43494,213,1,
43495,201,5,944.05
43495,208,2,362.88
43496,307,2,588.25
43496,204,4,238.14
43497,127,13,6740.1
43498,127,3,765.44
43498,202,1,
43548,127,1,212.62
43549,216,44,4507.57
43551,307,4,1389.13
43552,307,1,396.89
43553,216,150,20978.63
43553,208,41,
43554,127,2,623.69
43554,210,6,
43555,307,2,623.69
43555,201,10,
43555,208,2,
43556,216,21,1984.47
43556,205,1,
43557,127,4,2267.96
43558,127,1,737.09
43558,210,1,
43558,213,1,
43559,127,2,623.69
43559,210,2,
43559,207,5,
43560,216,24,3883.88
43560,210,2,
43561,127,3,2069.51
43561,208,1,
43562,307,7,3033.4
43562,201,1,
43562,207,1,
43563,201,48,
43563,204,79,
43563,205,4,
43564,307,1,340.19
43564,204,75,
43564,206,1,
43565,127,2,517.38
43565,202,6,
43565,208,6,
43566,307,5,2721.55
43566,204,30,
43566,208,4,
43567,307,2,793.78
43567,202,1,
43568,307,5,1151.7
43568,204,88,
43568,206,25,
43569,201,19,
43569,208,10,
43569,205,1,
43570,216,61,4209.9
43378,307,3,538.64
43378,216,63,10290.87
43383,307,5,1105.63
43383,216,180,27158.82
43383,201,26,
43383,202,1,
43383,204,59,
43383,210,11,
43383,208,75,
43383,205,7,
43383,213,1,
43384,307,8,2154.56
43384,216,88,14288.15
43384,201,25,
43384,204,26,
43384,210,22,
43384,208,13,
43384,206,2,
43385,307,4,1417.48
43385,216,48,8249.7
43385,201,15,
43385,204,17,
43385,210,11,
43385,208,2,
43385,206,2,
43385,205,1,
43386,127,3,1133.98
43386,216,25,3231.84
43386,201,2,
43386,204,14,
43386,210,5,
43386,208,2,
43386,206,1,
43386,205,1,
43387,307,8,3401.94
43387,127,4,2041.16
43387,216,21,2182.91
43387,204,17,
43387,208,2,
43387,207,1,
43387,205,1,
43388,307,15,3657.09
43388,216,106,16357.66
43388,201,17,
43388,202,1,
43388,204,28,
43388,210,11,
43388,208,42,
43388,206,3,
43388,205,1,
43388,213,3,
43389,307,19,5414.75
43389,127,1,255.15
43389,216,53,8731.65
43389,201,11,
43389,204,23,
43389,210,4,
43389,208,10,
43389,206,2,
43389,205,3,
43390,307,15,5811.65
43390,216,45,4791.07
43390,201,5,
43390,204,33,
43390,210,4,
43390,208,3,
43391,307,21,7342.52
43391,127,4,1757.67
43391,216,23,3260.19
43391,201,7,
