SampleID,RegionCode,SubRegion,Stratum,MethodCode,StationCode,SampleDate,SampleTime,WeatherCode,TowMax,Latitude,Longitude,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,DO,SpecificConductance,WaterTemp,TurbidityFNU,YsiSerialNo,HatchSerialNo,GearCode,GearConditionCode,MeterSerialNo,TowNumber,PairedStudies,BottomDepth,TowDuration,SamplingDirection,Secchi,FlowmeterStart,FlowmeterEnd,FlowmeterDifference,VolumeRaw,VolumeScrubbed,VolumeImputed,VolumeImputedBy,VolumeFinal,FlowDebris,Comments,TideCode,Phylum,CommonName,OrganismCode,MarkCode,ForkLength,RaceByLength,SumOfCatchCount,Expression,StageCode,Dead,SpecialStudyID,SpecialStudy,TagCode,RaceByTag
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,66,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,70,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,72,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,91,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,44,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,54,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,65,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,80,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,84,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722802,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:44:00,CLR,4,38.25072,-121.68804,38.2526,-121.68717,38.25344,-121.68746,9.21,233.6000061,10.39999962,17.42000008,YSI 013,,KTS29,1,B28370,3,,7,10,U,0.49000001,85125,97524,12399,4178.307021,4178.307021,,,4178.307021,N,WAG retained for verification,Ebb,Chordata,Wakasagi,WAG,None,80,n/p,1,n/p,n/p,No,n/a,L,n/a,n/p
722793,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,08:58:00,CLR,4,38.02484,-121.76552,38.02513,-121.76463,38.02518,-121.76314,9.7,1222,11.10000038,23.43000031,YSI 003,,KTS21,1,B28367,2,,3.4,10,U,0.379999995,401060,411612,10552,3555.891256,3555.891256,,,3555.891256,N,,Ebb,Chordata,Threadfin Shad,TFS,None,60,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722793,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,08:58:00,CLR,4,38.02484,-121.76552,38.02513,-121.76463,38.02518,-121.76314,9.7,1222,11.10000038,23.43000031,YSI 003,,KTS21,1,B28367,2,,3.4,10,U,0.379999995,401060,411612,10552,3555.891256,3555.891256,,,3555.891256,N,,Ebb,Chordata,Threadfin Shad,TFS,None,61,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722793,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,08:58:00,CLR,4,38.02484,-121.76552,38.02513,-121.76463,38.02518,-121.76314,9.7,1222,11.10000038,23.43000031,YSI 003,,KTS21,1,B28367,2,,3.4,10,U,0.379999995,401060,411612,10552,3555.891256,3555.891256,,,3555.891256,N,,Ebb,Chordata,Threadfin Shad,TFS,None,63,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,43,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,65,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,101,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,53,n/p,3,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,54,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,75,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,82,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,84,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,108,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,50,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,70,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,American Shad,AMS,None,62,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,57,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,72,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,85,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,55,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,66,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,58,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Wakasagi,WAG,None,70,n/p,1,n/p,n/p,No,n/a,L,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,62,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722804,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,08:59:00,CLR,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,10.23,235.1999969,10.39999962,17.68000031,YSI 013,,KTS29,1,B28370,4,,8.1,10,U,0.479999989,97500,105654,8154,2747.795423,,4217.060574,"Date,Stn,TowDur",4217.060574,Y,WAG retained for verification,Ebb,Chordata,Threadfin Shad,TFS,None,78,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722794,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:13:00,CLR,4,38.02484,-121.76552,38.02545,-121.76287,38.02549,-121.76117,9.31,1141,11.10000038,23.17000008,YSI 003,,KTS21,1,B28367,3,,4,10,U,0.400000006,411615,422777,11162,3761.453582,3761.453582,,,3761.453582,N,,Ebb,Chordata,Threadfin Shad,TFS,None,59,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722794,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:13:00,CLR,4,38.02484,-121.76552,38.02545,-121.76287,38.02549,-121.76117,9.31,1141,11.10000038,23.17000008,YSI 003,,KTS21,1,B28367,3,,4,10,U,0.400000006,411615,422777,11162,3761.453582,3761.453582,,,3761.453582,N,,Ebb,Chordata,Threadfin Shad,TFS,None,62,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722794,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:13:00,CLR,4,38.02484,-121.76552,38.02545,-121.76287,38.02549,-121.76117,9.31,1141,11.10000038,23.17000008,YSI 003,,KTS21,1,B28367,3,,4,10,U,0.400000006,411615,422777,11162,3761.453582,3761.453582,,,3761.453582,N,,Ebb,Chordata,Threadfin Shad,TFS,None,63,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722807,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS02,12/2/2024,09:14:00,,4,38.25072,-121.68804,38.25378,-121.68702,38.25482,-121.68768,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Arthropoda,Siberian prawn,EXP,None,0,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,65,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,61,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,63,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,64,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,66,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,68,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,American Shad,AMS,None,62,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,American Shad,AMS,None,68,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,53,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,58,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
722796,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:28:00,CLR,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,9.25,1134,11.10000038,19.69000053,YSI 003,,KTS21,1,B28367,4,,5.7,10,U,0.419999987,422777,433345,10568,3561.283055,3561.283055,,,3561.283055,N,,Ebb,Chordata,Threadfin Shad,TFS,None,59,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722818,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS01,12/2/2024,09:39:00,CLR,4,38.31982,-121.69274,38.31917,-121.69284,38.32145,-121.69306,9.87,353.1000061,9.699999809,9.539999962,YSI 013,,KTS29,1,B28370,1,,4.7,10,U,0.649999976,105656,115841,10185,3432.216873,3432.216873,,,3432.216873,Y,,Ebb,Chordata,Threadfin Shad,TFS,None,94,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
722818,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-19-CS01,12/2/2024,09:39:00,CLR,4,38.31982,-121.69274,38.31917,-121.69284,38.32145,-121.69306,9.87,353.1000061,9.699999809,9.539999962,YSI 013,,KTS29,1,B28370,1,,4.7,10,U,0.649999976,105656,115841,10185,3432.216873,3432.216873,,,3432.216873,Y,,Ebb,Chordata,American Shad,AMS,None,80,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
722806,Far West,West Suisun Bay,Suisun Bay,KDTR,25-19-SB05,12/2/2024,09:44:00,CLR,4,38.03956,-122.1191,38.03982,-122.11874,38.03905,-122.12056,8.33,10587,11.60000038,12.59000015,YSI 012,,KTS28,1,B30916,1,,18.9,10,D,0.550000012,564294,572269,7975,2687.474675,2687.474675,,,2687.474675,N,,LS,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
722797,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:45:00,,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,4,n/p,n/p,No,n/a,n/a,n/a,n/p
722797,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-19-LSJ02,12/2/2024,09:45:00,,4,38.02484,-121.76552,38.02571,-121.76076,38.02635,-121.75929,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,steelhead,RBT,AdClipped,220,n/p,1,n/p,5,No,n/a,n/a,n/a,n/p
